id,rosterId,league,team,last_updated,trade_block,trade_value,isRetired,injury,injury_discord_notified,hide_injury,age,birthDay,birthMonth,birthYear,college,draftPick,draftRound,firstName,fullName,cleanName,experiencePoints,height,homeState,homeTown,injuryLength,injuryType,isActive,isFreeAgent,isOnIR,isOnPracticeSquad,jerseyNum,lastName,legacyScore,portraitId,position,presentationId,playerBestOvr,playerSchemeOvr,reSignStatus,rookieYear,scheme,skillPoints,teamSchemeOvr,weight,yearsPro,capHit,capReleaseNetSavings,capReleasePenalty,contractBonus,contractLength,contractSalary,contractYearsLeft,desiredBonus,desiredLength,desiredSalary,durabilityGrade,intangibleGrade,physicalGrade,productionGrade,sizeGrade,rosterGoalList,signatureSlotList,accelRating,agilityRating,awareRating,confRating,injuryRating,jumpRating,speedRating,staminaRating,strengthRating,toughRating,impactBlockRating,leadBlockRating,passBlockFinesseRating,passBlockPowerRating,passBlockRating,runBlockFinesseRating,runBlockPowerRating,runBlockRating,breakSackRating,throwAccDeepRating,throwAccMidRating,throwAccRating,throwAccShortRating,throwOnRunRating,throwPowerRating,throwUnderPressureRating,playActionRating,bCVRating,breakTackleRating,catchRating,carryRating,cITRating,jukeMoveRating,kickRetRating,spinMoveRating,stiffArmRating,truckRating,changeOfDirectionRating,releaseRating,routeRunDeepRating,routeRunMedRating,routeRunShortRating,specCatchRating,finesseMovesRating,hitPowerRating,blockShedRating,manCoverRating,playRecRating,powerMovesRating,pressRating,pursuitRating,tackleRating,zoneCoverRating,kickAccRating,kickPowerRating,clutchTrait,devTrait,highMotorTrait,penaltyTrait,predictTrait,qBStyleTrait,forcePassTrait,sensePressureTrait,throwAwayTrait,tightSpiralTrait,coverBallTrait,runStyle,fightForYardsTrait,dropOpenPassTrait,feetInBoundsTrait,hPCatchTrait,playBallTrait,posCatchTrait,yACCatchTrait,bigHitTrait,dLBullRushTrait,dLSpinTrait,dLSwimTrait,lBStyleTrait,stripBallTrait
1388354265,553387210,MEGA,Patriots,2025-12-09 06:36:35.192004,False,689,False,,False,False,21,22,2,2058,LSU,8,2,Bret,Bret Farley,Bret Farley,1914,78,32,PLACEHOLDER,0,97,True,False,False,False,73,Farley,21,10338,RT,2284,74,74,24,2026,1,0,74,317,0,2470000,1350000,4480000,4480000,4,6320000,4,0,0,0,0,74,86,69,99,[],[],81,71,77,66,80,77,71,90,88,86,87,82,74,76,78,79,69,81,43,35,37,30,30,28,14,39,25,37,28,39,53,28,39,42,36,27,44,59,38,32,31,28,24,32,26,45,28,35,30,45,38,39,39,48,41,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354159,553388102,MEGA,Packers,2025-12-09 06:36:33.762204,False,629,False,,False,False,22,30,9,2000,Vanderbilt,3,4,Mike,Mike McMillian,Mike McMillian,3302,71,4,PLACEHOLDER,0,97,True,False,False,False,26,McMillian,0,4184,WR,2411,74,74,24,2026,5,0,72,194,0,1440000,1160000,1120000,1120000,4,5040000,4,0,0,0,0,72,88,12,79,[],[],91,93,66,48,80,88,94,81,46,85,47,33,31,37,54,39,38,45,35,27,37,15,23,30,19,43,46,71,62,82,68,78,85,82,80,27,51,89,73,79,72,70,83,24,29,32,34,30,29,46,27,38,28,37,42,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354049,553386470,MEGA,Jets,2025-12-09 06:36:32.541795,False,729,False,,False,False,21,17,10,1950,Oklahoma State,7,6,Kris,Kris Hillman,Kris Hillman,1325,76,17,PLACEHOLDER,0,97,True,False,False,False,78,Hillman,0,3365,DT,2143,74,74,24,2026,6,0,74,288,0,1060000,970000,360000,360000,4,4200000,4,0,0,0,0,74,82,12,99,[],"[{'locked': False, 'isEmpty': False, 'ovrThreshold': 0, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': 'Relentless', 'startActivated': False, 'signatureLogoId': 1310, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': 'The most tenacious defenders beat their blocks by sheer force of will. When they enter the zone, their rush move attempts are free.', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': ""Make sacks or TFL's"", 'signatureDeactivationDescription': ""Don't allow yards""}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 75, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 80, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 85, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 95, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}]",84,71,76,49,82,73,74,79,85,84,80,36,31,28,36,40,30,44,26,19,32,24,17,15,34,33,46,35,38,47,57,43,48,39,29,38,41,67,44,25,35,34,38,73,78,76,29,73,65,38,83,83,40,27,43,0,3,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353837,553386176,MEGA,Eagles,2025-12-09 06:36:29.931841,False,642,False,,False,False,22,16,10,1963,Oklahoma State,2,2,Marquee,Marquee Reed,Marquee Reed,1746,80,6,PLACEHOLDER,0,97,True,False,False,False,76,Reed,8,4077,RT,2298,74,74,24,2026,1,2,66,320,0,2670000,1380000,5160000,5160000,4,6520000,4,0,0,0,0,66,84,85,99,[],"[{'locked': True, 'isEmpty': False, 'ovrThreshold': 75, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 80, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 85, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 95, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}]",77,68,78,50,93,71,64,81,89,83,78,81,70,77,69,68,83,72,30,14,36,27,16,14,33,41,35,43,30,48,52,25,48,36,44,43,33,55,46,41,44,32,35,44,32,31,48,46,27,39,42,37,47,29,24,0,2,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354099,553388960,MEGA,Lions,2025-12-09 06:36:33.151815,False,675,False,,False,False,21,30,10,1988,Texas Tech,31,2,Nick,Nick Nava,Nick Nava,4306,73,3,PLACEHOLDER,0,97,True,False,False,False,26,Nava,4,10326,HB,2180,74,74,24,2026,2,0,74,229,0,1670000,1200000,1880000,1880000,4,5320000,4,0,0,0,0,74,85,40,94,[],[],93,85,70,74,84,84,88,95,82,86,38,29,37,45,61,24,34,29,30,19,31,33,26,33,12,40,25,81,81,70,93,60,79,51,73,79,82,81,45,43,42,50,62,24,24,45,24,35,35,45,38,43,28,48,26,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353627,553386092,MEGA,Colts,2025-12-09 06:36:27.177591,False,661,False,,False,False,22,1,4,1945,Boise State,4,3,Elijah,Elijah Clinton,Elijah Clinton,2252,77,7,PLACEHOLDER,0,97,True,False,False,False,81,Clinton,0,3384,TE,2353,74,74,24,2026,3,0,63,248,0,1570000,1190000,1520000,1520000,4,5200000,4,0,0,0,0,63,74,12,97,[],"[{'locked': True, 'isEmpty': False, 'ovrThreshold': 75, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 80, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 85, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}]",81,72,75,50,96,70,80,87,79,82,72,73,63,63,65,68,73,66,27,31,27,19,33,20,25,41,28,56,67,70,73,68,51,36,48,70,67,74,55,52,57,68,73,24,25,39,34,36,43,42,41,59,40,34,29,0,2,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354489,553386547,MEGA,Saints,2025-12-09 06:36:38.070015,False,626,False,,False,False,22,6,3,1961,Kansas State,23,2,Alex,Alex Long,Alex Long,3411,71,3,PLACEHOLDER,0,97,True,False,False,False,58,Long,3,3360,WILL,2266,74,74,24,2026,9,0,74,222,0,1800000,1220000,2320000,2320000,4,5480000,4,0,0,0,0,74,84,41,96,[],[],90,90,76,50,94,78,88,84,70,84,71,44,35,33,38,41,46,30,28,23,17,30,25,15,37,37,33,45,33,58,50,45,38,34,42,31,31,77,38,46,29,36,43,54,73,70,66,73,51,47,77,81,73,25,40,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353345,553388937,MEGA,Browns,2025-12-09 06:36:23.592521,False,473,False,,False,False,22,31,16,2032,Kansas State,28,6,Reid,Reid Coleman,Reid Coleman,2681,77,31,PLACEHOLDER,0,97,True,False,False,False,5,Coleman,30,10318,P,2313,74,74,24,2026,0,0,73,198,0,1030000,970000,240000,240000,4,4200000,4,0,0,0,0,73,91,12,99,[],[],74,62,62,50,79,56,79,80,29,80,27,36,44,46,40,32,48,27,45,32,35,23,14,16,32,41,43,42,44,39,51,29,37,46,34,25,35,61,49,43,46,46,30,33,45,32,43,25,42,24,47,38,24,82,91,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353342,553386135,MEGA,Browns,2025-12-09 06:36:23.592019,False,675,False,,False,False,21,0,4,1962,Penn State,22,5,Trent,Trent Posey,Trent Posey,204,72,23,PLACEHOLDER,0,97,True,False,False,False,23,Posey,0,10354,HB,2156,74,74,24,2026,0,0,74,206,0,1080000,970000,440000,440000,4,4200000,4,0,0,0,0,74,89,12,96,[],[],90,91,75,53,92,84,92,87,76,83,38,44,48,26,56,33,46,25,29,26,11,34,27,35,32,39,24,80,77,76,75,68,83,77,77,77,80,90,70,62,59,73,70,42,41,36,24,40,25,40,38,41,39,34,33,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354678,553386501,MEGA,Texans,2025-12-09 06:36:40.196406,False,703,False,,False,False,21,30,1,1946,Vanderbilt,14,2,Trey,Trey Chavez,Trey Chavez,2437,75,12,PLACEHOLDER,0,97,True,False,False,False,90,Chavez,4,3853,DT,2127,74,74,24,2026,9,0,69,305,0,2230000,1310000,3680000,3680000,4,6040000,4,0,0,0,0,69,81,17,95,[],"[{'locked': True, 'isEmpty': False, 'ovrThreshold': 75, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 80, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}, {'locked': True, 'isEmpty': False, 'ovrThreshold': 85, 'signatureAbility': {'rank': 'ABILITY_BRONZE', 'isPassive': False, 'isUnlocked': False, 'abilityGUID': '', 'activationId': '', 'deactivationId': '', 'signatureTitle': '', 'startActivated': False, 'signatureLogoId': 0, 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureDescription': '', 'marketplaceAbilityAlias': '', 'signatureActivationDescription': '', 'signatureDeactivationDescription': ''}}]",80,64,75,49,98,72,77,93,85,83,82,43,37,41,43,40,42,26,33,31,19,28,32,14,13,47,46,30,39,39,59,45,37,35,38,35,48,68,49,42,32,35,28,73,78,78,36,76,67,43,82,80,46,32,25,0,2,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354554,553387041,MEGA,Seahawks,2025-12-09 06:36:38.762280,False,632,False,,False,False,21,9,9,1983,Texas Tech,29,3,Deontae,Deontae Brooks,Deontae Brooks,1306,73,34,PLACEHOLDER,0,97,True,False,False,False,31,Brooks,0,3757,CB,2062,73,73,24,2026,6,0,69,190,0,1460000,1170000,1160000,1160000,4,5080000,4,0,0,0,0,69,86,47,97,[],[],92,82,68,50,84,81,89,81,56,83,49,26,30,31,35,32,35,48,29,22,37,10,34,37,28,36,25,67,24,60,64,24,67,88,73,24,32,85,48,27,46,46,38,43,65,57,80,74,34,69,69,64,66,44,44,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353273,553389087,MEGA,Broncos,2025-12-09 06:36:22.887106,False,565,False,,False,False,22,18,10,2021,Iowa,27,1,Levi,Levi Williams,Levi Williams,1129,74,37,PLACEHOLDER,0,97,True,False,False,False,42,Williams,3,3667,WILL,2257,73,73,24,2026,10,0,73,223,0,3790000,1620000,8680000,8680000,4,7880000,4,0,0,0,0,73,83,32,99,[],[],89,86,78,61,92,80,82,96,77,82,69,34,42,37,26,31,48,30,35,21,35,14,12,25,20,47,35,44,29,49,50,26,30,27,32,31,39,81,38,31,42,31,37,58,76,67,61,73,53,38,82,76,75,38,40,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353398,553386688,MEGA,Buccaneers,2025-12-09 06:36:24.179032,False,629,False,,False,False,21,16,15,2030,Georgia Southern,27,4,J.P.,J.P. Smith,JP Smith,3168,72,0,PLACEHOLDER,0,97,True,False,False,False,81,Smith,8,4064,WR,2390,73,73,24,2026,1,0,71,176,0,1210000,970000,960000,960000,4,4200000,4,0,0,0,0,71,88,60,79,[],[],94,90,67,55,87,87,93,80,46,78,46,25,39,36,46,48,32,51,43,26,19,33,20,29,23,24,43,73,66,81,65,77,81,85,81,33,60,91,80,76,68,72,82,40,33,44,38,25,27,27,40,25,39,33,26,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353276,553387051,MEGA,Broncos,2025-12-09 06:36:22.887847,False,622,False,,False,False,21,19,16,2037,Illinois,8,3,Ben,Ben Reynolds,Ben Reynolds,3519,72,51,PLACEHOLDER,0,97,True,False,False,False,28,Reynolds,0,3704,HB,2158,73,73,24,2026,1,0,69,232,0,1540000,1180000,1440000,1440000,4,5160000,4,0,0,0,0,69,85,26,73,[],[],87,87,69,67,77,75,89,88,77,82,30,24,30,48,52,48,38,25,47,37,13,29,24,33,30,29,44,79,86,60,85,53,76,34,76,87,86,80,44,39,42,55,46,39,27,34,28,41,29,47,25,36,27,37,30,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353515,553386967,MEGA,Chargers,2025-12-09 06:36:25.589285,False,629,False,,False,False,21,15,11,2026,Tennessee State,19,4,Phillip,Phillip Crayton,Phillip Crayton,3890,75,14,PLACEHOLDER,0,97,True,False,False,False,17,Crayton,0,3765,WR,2404,73,73,24,2026,0,0,70,231,0,1220000,970000,1000000,1000000,4,4200000,4,0,0,0,0,70,87,12,98,[],[],91,82,64,50,94,88,91,95,64,84,61,47,42,34,53,47,33,59,29,32,10,24,19,12,14,31,32,71,72,84,72,84,81,63,71,67,55,81,81,73,76,75,87,45,33,44,29,43,41,27,43,44,48,35,37,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353836,553387436,MEGA,Eagles,2025-12-09 06:36:29.931619,False,558,False,,False,False,22,20,14,1974,Boise State,23,1,William,William Boston,William Boston,2692,73,49,PLACEHOLDER,0,97,True,False,False,False,64,Boston,0,3759,REDGE,2083,73,73,24,2026,6,1,67,259,0,4020000,1670000,9400000,9400000,4,8160000,4,0,0,0,0,67,82,12,75,[],[],88,78,73,50,84,78,81,72,80,84,80,39,27,41,32,31,35,38,47,26,29,27,26,34,12,41,32,26,32,46,59,45,24,41,24,47,48,74,45,40,41,42,42,80,73,70,49,63,62,34,78,76,40,41,46,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354268,553387814,MEGA,Patriots,2025-12-09 06:36:35.192706,False,485,False,,False,False,23,10,5,2044,Vanderbilt,24,4,Sergio,Sergio Colon,Sergio Colon,2562,76,25,PLACEHOLDER,0,97,True,False,False,False,63,Colon,21,3872,RG,2220,73,73,24,2026,0,0,73,316,0,1210000,970000,960000,960000,4,4200000,4,0,0,0,0,73,84,75,99,[],[],82,74,72,68,89,75,70,82,85,85,85,91,75,69,78,75,70,74,35,15,36,35,28,35,14,40,46,40,30,46,56,38,31,28,28,38,41,55,48,33,31,37,28,47,28,33,40,31,47,26,36,33,30,31,37,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354218,553386976,MEGA,Panthers,2025-12-09 06:36:34.634838,False,467,False,,False,False,22,5,10,2021,Michigan,12,7,Kai,Kai Ward,Kai Ward,2321,76,20,PLACEHOLDER,0,97,True,False,False,False,12,Ward,30,3466,P,2310,73,73,24,2026,0,0,72,203,0,1020000,970000,200000,200000,4,4200000,4,0,0,0,0,72,90,12,99,[],[],73,64,60,50,90,58,73,80,32,84,44,28,47,32,27,36,48,44,48,11,33,12,12,36,10,46,41,38,46,26,57,46,32,46,44,40,46,61,46,41,27,45,28,29,37,30,24,44,32,34,26,33,35,82,90,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353346,553389055,MEGA,Browns,2025-12-09 06:36:23.592762,False,0,False,,False,False,22,21,12,2030,Arizona State,29,7,Enrique,Enrique Aguirre,Enrique Aguirre,3697,72,43,PLACEHOLDER,0,97,True,False,False,False,47,Aguirre,14,3937,LS,2417,72,72,24,2026,2,0,72,259,0,1010000,970000,160000,160000,4,4200000,4,0,0,0,0,75,67,85,85,[],[],65,62,62,50,78,70,63,97,71,82,59,51,47,50,70,47,55,62,26,32,22,25,22,12,34,30,31,56,46,49,55,36,37,64,36,47,50,58,46,43,37,47,43,39,30,32,32,26,34,31,34,67,27,38,40,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353340,553387883,MEGA,Browns,2025-12-09 06:36:23.591778,False,570,False,,False,False,21,29,5,2000,Purdue,10,4,Clyde,Clyde Miller,Clyde Miller,284,72,12,PLACEHOLDER,0,97,True,False,False,False,33,Miller,0,3809,HB,2172,72,72,24,2026,0,0,68,231,0,1240000,970000,1080000,1080000,4,4200000,4,0,0,0,0,68,86,12,74,[],[],91,84,70,50,90,68,91,92,81,79,32,45,42,46,44,38,38,25,40,24,24,32,28,28,16,45,35,83,82,62,82,56,76,74,72,83,82,75,48,47,49,49,54,44,46,45,32,48,26,34,44,31,47,37,33,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353277,553388675,MEGA,Broncos,2025-12-09 06:36:22.888091,False,534,False,,False,False,22,1,10,1942,Stanford,23,4,Jamal,Jamal Rudd,Jamal Rudd,3791,70,4,PLACEHOLDER,0,97,True,False,False,False,7,Rudd,9,3884,CB,2023,72,72,24,2026,6,0,70,210,0,1220000,970000,1000000,1000000,4,4200000,4,0,0,0,0,70,88,72,99,[],[],95,82,60,58,97,86,93,83,51,82,55,45,43,42,24,41,48,33,26,18,11,31,25,12,18,31,42,59,32,67,58,43,73,82,76,31,35,85,48,43,42,35,36,34,62,51,74,68,42,70,66,61,69,29,40,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353570,553387373,MEGA,Chiefs,2025-12-09 06:36:26.500143,False,525,False,,False,False,22,25,7,1967,Iowa,6,3,Nick,Nick Trejo,Nick Trejo,2084,76,34,PLACEHOLDER,0,97,True,False,False,False,2,Trejo,0,3895,TE,2355,72,72,24,2026,0,0,72,258,0,1560000,1190000,1480000,1480000,4,5200000,4,0,0,0,0,72,73,12,96,[],[],83,83,70,55,98,78,80,80,69,83,55,52,63,52,49,63,53,63,26,36,36,34,12,26,26,46,37,75,64,82,69,81,70,26,58,63,60,71,69,64,70,69,82,37,25,38,32,37,44,24,44,45,28,26,36,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353456,553386262,MEGA,Cardinals,2025-12-09 06:36:24.922840,False,575,False,,False,False,21,5,11,2044,Washington State,1,3,Joey,Joey Hilton,Joey Hilton,4427,74,35,PLACEHOLDER,0,97,True,False,False,False,57,Hilton,4,3666,WILL,2256,72,72,24,2026,10,0,72,228,0,1580000,1190000,1560000,1560000,4,5200000,4,0,0,0,0,72,84,45,99,[],[],90,89,76,44,97,78,89,87,70,78,68,43,31,29,48,47,32,44,46,19,15,26,13,28,13,25,29,29,43,61,55,35,34,26,37,37,28,75,41,40,29,30,34,59,73,67,65,69,56,38,79,77,72,29,39,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388354388,553388157,MEGA,Rams,2025-12-09 06:36:36.506195,False,554,False,,False,False,22,2,15,2009,Utah,30,5,Dennis,Dennis Middleton,Dennis Middleton,0,77,34,PLACEHOLDER,0,97,True,False,False,False,93,Middleton,3,3915,DT,2080,72,72,24,2026,9,0,72,309,0,1070000,970000,400000,400000,4,4200000,4,0,0,0,0,72,83,38,99,[],[],79,68,65,52,78,63,67,83,91,79,70,26,46,40,31,48,28,38,36,24,24,22,13,29,25,39,37,32,48,37,55,37,30,44,25,42,38,63,49,39,35,34,25,61,77,74,24,71,68,24,79,79,27,32,36,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353216,553388832,MEGA,Bills,2025-12-09 06:36:22.211239,False,447,False,,False,False,23,10,13,1994,California,7,2,Cam,Cam Johnson,Cam Johnson,1777,73,49,PLACEHOLDER,0,97,True,False,False,False,87,Johnson,0,3371,WR,2388,72,72,24,2026,5,0,69,175,0,2510000,1360000,4600000,4600000,4,6360000,4,0,0,0,0,69,89,12,80,[],[],95,88,60,50,79,90,94,87,48,80,36,30,43,45,34,36,47,55,36,33,15,27,15,21,10,33,43,71,64,83,65,83,77,89,80,45,60,82,74,74,70,71,78,31,36,41,32,35,36,43,35,29,24,35,43,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388353792,553386987,MEGA,Dolphins,2025-12-09 06:36:29.265532,False,418,False,,False,False,23,8,10,2059,Tennessee,13,5,Cortez,Cortez Carradine,Cortez Carradine,2797,71,7,PLACEHOLDER,0,97,True,False,False,False,89,Carradine,0,3809,WR,2389,71,71,24,2026,3,0,71,212,0,1090000,970000,480000,480000,4,4200000,4,0,0,0,0,71,88,12,91,[],[],93,92,64,42,78,84,90,98,60,79,40,43,24,44,25,40,25,48,26,18,25,28,31,24,18,31,40,83,77,76,72,72,79,90,79,55,63,93,70,65,71,72,78,34,48,30,34,28,37,31,35,34,29,31,34,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
